Date,Tweet,Close.
2013-03-03,RT if you agree: It's wrong to cut vital services instead of closing tax loopholes for millionaires. #JobsNotCutspic.twitter.com/N5PubdNYrm,
2013-03-02,These cuts are not smart. They will hurt our economy and cost us jobsâ€”and Congress can turn them off at any time.http://OFA.BO/GGq4YhÂ ,
2013-03-01,Add your name to support Obama's balanced plan to reduce the deficit and protect vital services: http://OFA.BO/UyNhNRÂ  #JobsNotCuts,"1,518.20"
2013-03-01,RT if you agree: It's unacceptable for Republicans in Congress to cut vital services instead of closing tax loopholes for millionaires.,"1,518.20"
2013-03-01,Sensible gun safety reforms still deserve a vote.pic.twitter.com/mUMYqdKJjT,"1,518.20"
2013-03-01,"President Obama: ""Iâ€™m going to keep pushing to make sure the minimum wage becomes a wage you can live on."" #JobsNotCuts","1,518.20"
2013-03-01,"President Obama: ""Iâ€™m going to keep pushing for high-quality preschool for every family that wants it.""","1,518.20"
2013-03-01,"President Obama: ""We canâ€™t let political paralysis around the budget stand in the way of other areas where we can make progress.""","1,518.20"
2013-03-01,"Obama: ""I still believe we can and must replace these cuts with a balanced approach that asks something from everybody."" #JobsNotCuts","1,518.20"
2013-03-01,"President Obama: ""None of this is necessary. Itâ€™s happening because of a choice that Republicans in Congress have made."" #JobsNotCuts","1,518.20"
2013-03-01,"Obama: ""Every time we get a piece of economic news weâ€™ll know it could have been better if not for Congressâ€™ failure to act."" #JobsNotCuts","1,518.20"
2013-03-01,"Obama: ""All of this will cause a ripple effect across the economy. Layoffs and pay cuts mean that people will have less money to spend.""","1,518.20"
2013-03-01,"President Obama: ""We shouldn't be making a series of dumb arbitrary cuts to things ... like education research and defense."" #JobsNotCuts","1,518.20"
2013-03-01,Happening now: President Obama delivers a statement on impending budget cuts.http://wh.gov/liveÂ ,"1,518.20"
2013-03-01,Add your name if you support Obama's plan to reduce gun violence and protect our kids: http://OFA.BO/wH7okgÂ pic.twitter.com/oKNBTD0Fmj,"1,518.20"
2013-02-28,Stand with Obama's plan to stop severe cuts to vital services and reduce our deficit in a balanced way: http://OFA.BO/Mf98CsÂ  #JobsNotCuts,"1,514.68"
2013-02-28,RT if you agree: Congress should cut the deficit by closing tax loopholes for millionairesâ€”not by cutting vital services for kids & seniors.,"1,514.68"
2013-02-28,We need Congress to act fast to avoid even more hard-working people losing their jobs. It isn't acceptable. â€”Elizabeth C. #JobsNotCuts,"1,514.68"
2013-02-28,I absolutely cannot afford to lose my job nor my health insurance due to the possible sequestration. â€”Candice R. http://OFA.BO/rqBULhÂ ,"1,514.68"
2013-02-28,Renewing this bill is an important step towards making sure no one in America is forced to live in fear. http://OFA.BO/WR4cVCÂ  #VAWA,"1,514.68"
2013-02-28,We cannot be a strong nation if all our people aren't able to reach at least their basic potential. â€”Mary M. http://OFA.BO/dxyRc8Â ,"1,514.68"
2013-02-28,I am a listening ear cheerleader motivator and sometimes a student's last hope. Please don't lay me off. â€”Whitney W. #JobsNotCuts,"1,514.68"
2013-02-28,Should this sequester continue I will not be able to remain financially solvent. â€”Susan D. http://OFA.BO/ryYCupÂ  #JobsNotCuts,"1,514.68"
2013-02-28,If automatic cuts are allowed to go through thousands of dollars will be cut from the school budget where I teach. â€”Anna C. #JobsNotCuts,"1,514.68"
2013-02-28,It's on all of us to speak up: Share what severe budget cuts would mean for you if Congress doesn't act. http://OFA.BO/cjVcHLÂ  #JobsNotCuts,"1,514.68"
2013-02-28,". @NYTimes: ""For the sake of future gun victimsâ€”lawmakers should ignore this lobbying & pass a background-check bill.""http://OFA.BO/DaKVakÂ ","1,514.68"
2013-02-27,Find out what's at stake for kids seniors and the mentally ill if Congress doesn't stop severe budget cuts: http://OFA.BO/jnYEefÂ ,"1,515.99"
2013-02-27,The @NYTimes on why Congress should pass a strong background-check bill that helps keep guns out of dangerous hands: http://OFA.BO/ay1niqÂ ,"1,515.99"
2013-02-27,Add your name to support President Obama's plan to reduce gun violence and protect our kids: http://OFA.BO/cxWZYzÂ pic.twitter.com/0wCTe1R2TI,"1,515.99"
2013-02-27,â€œIn a single moment with the simplest of gestures she helped change Americaâ€”and change the world.â€ â€”President Obama on Rosa Parks,"1,515.99"
2013-02-27,Happening now: President Obama speaks at the unveiling of the Rosa Parks statue at the Capitol. http://OFA.BO/3TQHTBÂ ,"1,515.99"
2013-02-27,Obama on the devastating impacts of severe budget cuts that will begin Friday if Congress doesn't act: http://OFA.BO/YMqokzÂ  #JobsNotCuts,"1,515.99"
2013-02-26,RT if you agree: We can't afford to cut vital services for kids and seniors. Congress should stop these cuts now.pic.twitter.com/NBkLDivTyu,"1,496.94"
2013-02-26,Deadline Friday: It's time for Congress to stop severe budget cuts that will cost jobs & threaten the middle class.pic.twitter.com/EPSoucU94R,"1,496.94"
2013-02-26,Make sure your friends know what's at stake for middle-class families if Congress fails to avoid severe budget cuts: http://OFA.BO/Pc1bD5Â ,"1,496.94"
2013-02-26,"Obama: ""Make sure your voice is heard. Let your leaders know what you expect of them. Let them know what you believe."" #JobsOverCuts","1,496.94"
2013-02-26,"President Obama: ""Our North Star is a growing economy that creates good middle-class jobs."" #JobsOverCutspic.twitter.com/oKFjHOzyP4","1,496.94"
2013-02-26,"Obama: ""We wonâ€™t grow the middle class simply by shifting the cost of health care or college onto families that are already struggling.""","1,496.94"
2013-02-26,"President Obama: ""We canâ€™t ask seniors and working families like yours to shoulder the entire burden of deficit reduction."" #JobsOverCuts","1,496.94"
2013-02-26,These cuts are wrong. Theyâ€™re not smart. Theyâ€™re not fair. Theyâ€™re a self-inflicted wound that doesn't have to happen. #JobsOverCuts,"1,496.94"
2013-02-26,"Obama: These cuts ""will weaken Americaâ€™s economic recovery our military readiness and the basic services the American people depend on.""","1,496.94"
2013-02-26,"Obama: ""The sequester uses a meat-cleaver approach to gut critical investments in things like education & national security."" #JobsOverCuts","1,496.94"
